	visioen/noun	modder/noun	getal/noun	veeleer/adv	haast/adv	vrijheid/noun	gezang/noun	orgasme/noun	stem/noun	lof_trompet/noun	bed/noun	herrie/noun	vorst/noun	optreden/noun	pad/noun	ijl/adj	maar/adv	gewaad/noun	koor/noun	plek/noun	tribunaal/noun	kunst/noun	passage/noun	tegelijk/adj	monument/noun	mandaat/noun	harmonie/noun	naam/noun	stad/noun	uitzicht/noun	piano_spel/noun	zangeres/noun	zij/pron	zo/adv	gave/noun	vrede/noun	meest/adj	moment/noun	sopraan/noun	haven/noun	gewelf/noun	heerlijkheid/noun	melodie/noun	zaak/noun	klink/adj	werkster/noun	sereniteit/noun	ding/noun	symbool/noun	vaderland/noun	boodschap/noun	paradijs/noun	minstens/adv	nul/noun	tip/noun	tafereel/noun	schoonheid/noun	refrein/noun	glimlach/noun	iets/noun	afgezant/noun	blauw/noun	landschap/noun	klank/noun	drank/noun	dressing/noun	dauw/noun	het/det	rust/noun	stil/adj	tuin/noun	kleur/noun	gerecht/noun	hulp/noun	helderheid/noun	koning/noun	geluid/noun	sauna/noun	paradijselijk/adj	vader/noun	tweeling/noun	compliment/noun	perfectie/noun	republiek/noun	licht/noun	gevoel/noun	plezier/noun	missie/noun	voetbal_tempel/noun	staat/noun	rijk/noun	belofte/noun	status/noun	ervaring/noun	menu/noun	gestreken/adj	sfeer/noun	interventie/noun	naar/adj	geschenk/noun	aureool/noun	vuur/noun	vaak/adj	maal/noun	droefheid/noun	ruimte/noun	lichaam/noun	zaligheid/noun	euforie/noun	patent/noun	kroon/noun	iets/adv	geluk/noun	muziek/noun	koor_DIM/noun	komedie/noun	aardappel/noun	bijstand/noun	of/vg
perfectie/noun	0.8128809	0.93264425	0.7873491	0.61734974	0.5000087	0.65431833	0.64420736	0.93421245	0.67233944	0.999823	0.8707026	0.81175834	0.91902995	0.8209562	0.95853364	0.54321116	0.8130703	0.90698516	0.6821426	0.88274574	0.9761734	0.5871224	0.66770995	0.5554301	0.88853717	0.97860146	0.2989276	0.92471576	0.8960014	0.878254	0.79024124	0.7420466	0.7995659	0.8190265	0.52650315	0.5886919	0.9293496	0.7026297	0.69372475	0.99169964	0.8709265	0.9957343	0.45750993	0.716178	0.78674924	0.76024896	0.44913107	0.64842767	0.5430937	0.8698144	0.761365	0.8796371	0.95992506	0.9855778	0.91967934	0.8055757	0.3004421	0.6797626	0.9204133	0.6985496	1.0	0.68805265	0.74831903	0.49865335	0.9387885	0.95060414	0.9797101	0.87922615	0.5760772	0.7414257	0.88270664	0.6044068	0.88589174	0.9927149	0.32278734	0.94555485	0.6114651	0.7302686	0.8265796	0.9560426	0.96407104	0.920543	0.0	0.8746437	0.73606527	0.43543488	0.8662543	0.92462987	0.9788075	0.8059998	0.8999901	0.86691344	0.7245327	0.7088838	0.9201163	0.9053457	0.5046555	0.8673221	0.6826782	0.755213	0.82398915	0.9679654	0.7633344	0.8854479	0.799632	0.6865062	0.54232275	0.7506026	0.8276724	0.85554254	0.8582418	0.78564507	0.51329356	0.5428218	0.85573626	0.7388114	0.9940761	0.98275685	0.8208103
republiek/noun	0.96630096	0.9155392	0.85986155	0.78548527	0.87395316	0.64188	0.9344004	0.9582082	0.9172764	0.8907088	0.99883133	0.9722151	0.39075798	0.9689659	0.936957	0.9580927	0.9826133	0.9639627	0.97175443	0.99241227	0.8170051	0.90151465	0.9911322	0.943593	0.7570005	0.944627	0.89156073	0.9515852	0.8036837	0.9140854	0.9687022	0.9130876	0.8568448	0.99090236	0.87271774	0.6789454	0.88680494	0.87136775	0.9603108	0.9638822	0.98503053	0.89748263	0.9653823	0.9997786	0.91017765	0.93877876	0.918634	0.9793535	0.45507646	0.6168543	0.9218234	0.8294377	0.9931005	0.92244625	0.9788754	0.9565245	0.8483003	0.9612347	0.9248562	0.9938819	0.8630364	0.96049726	0.9635946	0.9442711	0.92112076	0.99037254	0.9993442	0.86371326	0.95317286	0.9608201	0.9784498	0.90802026	0.9964726	0.80121636	0.8670509	0.47810167	0.94605285	0.9437039	0.90712976	0.90773743	0.9426676	0.8941977	0.8746437	0.0	0.9527929	0.8823941	0.9253944	0.9374036	0.85191107	0.5505545	0.5301187	0.90479326	0.47633076	0.9918576	0.95406306	0.95968926	0.9594051	0.8798489	0.99409616	0.5317303	0.97204775	0.95005333	0.92073065	0.9858029	0.86599284	0.95776206	0.938883	0.86937743	0.72790426	0.9576072	0.8891663	0.9689056	0.81173575	0.97253275	0.96593356	0.9784043	0.94195616	0.86257136	0.8701039
licht/noun	0.7824131	0.80407846	0.86422855	0.77302444	0.51320255	0.76195437	0.6435042	0.8968868	0.604601	0.99997896	0.7863932	0.6980409	0.96111375	0.9273335	0.9366524	0.4541365	0.8490824	0.7837373	0.7065971	0.7757845	0.95936507	0.7172215	0.5843004	0.68655145	0.7041006	0.9522989	0.6635128	0.81797457	0.73957086	0.68455863	0.6770368	0.71319544	0.9356778	0.7452452	0.86709595	0.8155023	0.84970397	0.7912686	0.7705802	0.8014139	0.5769092	0.7244835	0.5914252	0.8592185	0.7203227	0.9838353	0.75835097	0.85241127	0.7811723	0.8922088	0.7104168	0.8510854	0.8895513	0.9793102	0.944738	0.6444626	0.52020276	0.7886309	0.8423134	0.83984727	0.98271465	0.6046227	0.48747635	0.4181965	0.71364653	0.8833349	0.9096631	0.6639602	0.7912379	0.7146592	0.685608	0.30650997	0.8710164	0.9857121	0.534111	0.9909019	0.34064835	0.82057744	0.63007057	0.92588747	0.86726457	0.87379265	0.73606527	0.9527929	0.0	0.7295773	0.8363073	0.92178077	0.8795485	0.84467477	0.8690512	0.8047044	0.81909955	0.83809614	0.9083054	0.6298764	0.38165444	0.8877062	0.79422164	0.9655037	0.86288536	0.6525868	0.70993996	0.8921602	0.88541687	0.38367778	0.6824578	0.7944528	0.97940034	0.85617864	0.879459	0.68819386	0.84183174	0.47847545	0.86614895	0.8860509	0.95512277	0.9886246	0.64566123
gevoel/noun	0.8059086	0.9499265	0.779359	0.597576	0.64277554	0.61398554	0.68879116	0.90323985	0.7393145	0.69611084	0.8322082	0.86410916	0.9184972	0.8148768	0.9541233	0.680125	0.6582897	0.91422343	0.7755873	0.7768923	0.9667523	0.6557742	0.72095865	0.4353925	0.9233919	0.9625775	0.44693977	0.9603537	0.87532103	0.87283957	0.8168061	0.8500924	0.72876525	0.8262884	0.64163506	0.63705945	0.7392162	0.49202406	0.81381345	0.9993126	0.7118577	0.8786684	0.6364758	0.8168278	0.750897	0.8304115	0.5348691	0.5698568	0.65228343	0.8136001	0.88033015	0.89821005	0.9454048	0.89224744	0.9086871	0.75252134	0.37401003	0.7050718	0.8300371	0.43414927	0.96376246	0.6966119	0.7815934	0.6371974	0.88384974	0.93339056	0.99373674	0.86793935	0.56452125	0.65246737	0.81459236	0.6558339	0.8665251	0.96505487	0.5103109	0.8972626	0.6966667	0.78498685	0.778075	0.89685	0.9470006	0.8399986	0.43543488	0.8823941	0.7295773	0.0	0.61383116	0.9688669	0.76528716	0.7366501	0.87039006	0.78281724	0.908478	0.67047656	0.9005542	0.8742512	0.390728	0.8901947	0.6295544	0.7296814	0.87367886	0.8953642	0.6448833	0.92970836	0.42357707	0.67653286	0.6806179	0.79924506	0.5104197	0.9590571	0.9403522	0.7686737	0.42501295	0.54510665	0.84034514	0.82064563	0.9806134	0.9460486	0.7480777
plezier/noun	0.8548924	0.8589851	0.96220267	0.68012524	0.8212731	0.7952653	0.6952562	0.90909535	0.60570955	0.8468299	0.9279233	0.8415448	0.94433373	0.61667734	0.71233904	0.65870273	0.7374248	0.6942276	0.74365246	0.8716814	0.9565165	0.66979146	0.70949507	0.7107424	0.7796776	0.9772523	0.8030287	0.94002634	0.9445761	0.925405	0.80640644	0.8223082	0.8176893	0.8876171	0.8220581	0.8624537	0.6565041	0.6063121	0.8720055	1.0	0.9377411	0.8840742	0.6780794	0.97325534	0.633967	0.81688803	0.7728278	0.7215985	0.847985	0.9183536	0.925269	0.9258778	0.9390818	0.9518222	0.8932531	0.82955897	0.68202555	0.96491617	0.61260957	0.7132046	0.9924084	0.90731704	0.9208878	0.64433235	0.7245379	0.99094677	0.9675982	0.83072317	0.8612994	0.69271886	0.8450531	0.7680017	0.9505053	0.9270594	0.842206	0.91003025	0.800997	0.92742556	0.8266853	0.9291284	0.9416912	0.72876346	0.8662543	0.9253944	0.8363073	0.61383116	0.0	0.97987705	0.8436991	0.9120601	0.90101904	0.7651141	0.9293261	0.69719285	0.90558136	0.7982372	0.63671756	0.91563284	0.8124321	0.84241307	0.92446464	0.89477867	0.57873935	0.8768489	0.5229355	0.75806224	0.8533923	0.8080627	0.69479686	0.8894077	0.935781	0.8604514	0.71030223	0.547029	0.68573153	0.91273665	0.9763417	0.9928646	0.7362243
missie/noun	0.9384737	0.9420612	0.9364429	0.93772334	0.9451746	0.81374943	0.94168836	0.9996826	0.8929315	1.0	0.9919686	0.9857682	0.8604196	0.9371236	0.7171949	0.9336542	0.97281015	0.9527207	0.96144277	0.92168754	0.5538531	0.9670661	0.9506906	0.94270486	0.9581601	0.17393792	0.84476227	0.9268599	0.9786282	0.775878	0.933195	0.97221553	0.8244169	0.94463676	0.9630353	0.596172	0.9903125	0.93079203	0.9741156	0.95141834	0.9779585	0.9923725	0.939669	0.88307124	0.9513732	0.97380173	0.8807	0.9281576	0.82671595	0.8627852	0.6421703	0.75299555	0.92352295	0.90094817	0.9138452	0.98658955	0.9009297	0.9264986	0.97440183	0.9895607	0.4906106	0.983198	0.9726593	0.9407145	0.9887866	0.97544926	0.89347	0.84394145	0.8352458	0.9712142	0.94593275	0.9317132	0.9769031	0.9731627	0.8603811	0.71421826	0.950604	0.9852391	0.992476	0.90354747	0.9860479	0.980435	0.92462987	0.9374036	0.92178077	0.9688669	0.97987705	0.0	0.9976663	0.8844326	0.92565525	0.85584843	0.8560919	0.8738436	0.98677486	0.95207757	0.96544516	0.8099142	0.94330704	0.91050285	0.85253084	0.9981076	0.92459786	0.9388291	0.9807031	0.91038555	0.99150044	0.90610236	0.9819402	0.9063889	0.8914784	0.90492004	0.92408013	0.94659203	0.96786237	0.9729132	0.9957844	0.9423519	0.9421477
voetbal_tempel/noun	0.92029643	0.95653677	0.9713369	0.86487144	0.94735605	0.96204066	0.937945	0.90519154	0.9437612	0.99952525	0.9943121	0.9027628	0.99693304	1.0	0.9797194	0.9083393	0.98179436	0.85807747	1.0	0.73596704	0.9951525	0.84300894	0.9100456	0.8500365	0.8484831	0.98450536	0.91608703	0.96837234	0.82896936	0.8581085	0.9743324	0.9357695	0.9908714	0.68051827	0.9865666	1.0	0.84850615	0.5354793	0.9639308	0.8791991	0.91064596	0.9789997	0.97216654	0.99718237	0.86395043	0.9118782	0.7639092	0.94741064	0.8836326	0.97343993	0.9714517	0.93044394	0.94265217	0.96252805	0.8962461	0.9226744	0.8827332	0.96581817	0.8937889	0.96380836	0.94390523	0.8465835	0.83043957	0.92172396	0.8972681	0.92392963	0.9145445	0.9396683	0.9856763	0.7222829	0.86282945	0.914016	0.97395974	0.9971557	0.91852665	0.9994485	0.8861305	0.8543439	0.8239035	0.9908104	0.952356	0.98986137	0.9788075	0.85191107	0.8795485	0.76528716	0.8436991	0.9976663	0.0	0.79702276	0.920238	0.9309989	0.9742501	0.9713559	0.9981858	0.9925343	0.85848546	0.88294786	0.9449247	0.85167295	0.9082893	1.0	0.89987123	0.8890076	0.6224602	0.7986356	0.9064999	1.0	0.70825154	0.9271679	0.98534364	0.95497316	0.9017006	0.8579157	0.9388055	0.9666063	0.983385	0.9948142	0.87708867
staat/noun	0.7175317	0.944028	0.90650815	0.81547135	0.7746966	0.5477929	0.96311677	0.9795357	0.9217894	0.8550228	0.9059907	0.9968406	0.78010714	0.9461338	0.93855876	0.862752	0.91621214	0.96774536	0.96175593	0.7119007	0.7180021	0.8927889	0.89071774	0.7189898	0.86663175	0.8104401	0.8571423	0.9544255	0.7551131	0.75393915	0.9594261	0.94578403	0.8949207	0.8602859	0.9261961	0.6313052	0.7662831	0.81572616	0.9387399	0.85641825	0.959456	0.9712384	0.95197463	0.9339793	0.9309164	0.97886425	0.8538376	0.94840413	0.58502096	0.79117143	0.7364285	0.92536944	0.9128737	0.93186086	0.99897456	0.7238683	0.7692723	0.94801205	0.9233635	0.85063183	1.0	0.9736548	0.71887827	0.744981	0.9307479	0.998558	0.99516565	0.80925757	0.7658076	0.8899268	0.6542276	0.91063696	0.89092255	0.785304	0.88199353	0.86449075	0.84602684	0.95618	0.72388947	0.93933713	0.81546295	0.8312162	0.8059998	0.5505545	0.84467477	0.7366501	0.9120601	0.8844326	0.79702276	0.0	0.63099635	0.55649567	0.73692036	0.91093457	0.9722285	0.9346971	0.827049	0.6756102	0.95261014	0.820251	0.9189765	0.9577804	0.94710666	0.9699531	0.87207395	0.92823476	0.86241007	0.8132275	0.7196207	0.95373434	0.97251445	0.933521	0.6191839	0.87531537	0.97400403	0.946774	0.99375075	0.85965955	0.88903797
rijk/noun	0.71533275	0.86730635	0.9142029	0.7793547	0.8259444	0.68636155	0.9573914	0.96873206	0.9711355	0.85838526	0.9606514	0.8674874	0.5123966	0.97336096	0.8662678	0.9378458	0.9458731	0.9447887	0.95207655	0.69287574	0.8510798	0.8296981	0.92458373	0.76091	0.76720303	0.9577788	0.9222958	0.96919274	0.65116376	0.71804553	0.96154517	0.9677994	0.76806355	0.9044828	0.8283256	0.82042617	0.86800647	0.87365395	0.98722017	0.95816875	0.9323223	0.95077795	0.9176241	0.9515775	0.98489666	0.7232388	0.9252032	0.92224246	0.5931349	0.62845004	0.9154562	0.745229	0.92822355	0.89072675	0.9745612	0.69635963	0.8141335	0.96307135	0.9411758	0.88680744	0.7187518	0.9379948	0.7318462	0.8476114	0.9334469	0.99704826	0.9850695	0.75078726	0.84266776	0.8392905	0.7055733	0.87359506	0.95050615	0.58451587	0.84926295	0.51800644	0.8825871	0.97146267	0.74255675	0.88624704	0.8292334	0.92368567	0.8999901	0.5301187	0.8690512	0.87039006	0.90101904	0.92565525	0.920238	0.63099635	0.0	0.64415896	0.6150507	0.93514955	0.9401509	0.99906766	0.8807458	0.79032135	0.95485115	0.67514056	0.9298274	0.9161834	0.86520237	0.9820315	0.93513054	0.89566314	0.9291797	0.9650848	0.9234846	0.87216115	0.8218611	0.8004379	0.83182657	0.93091226	0.9918456	0.7868783	0.9852988	0.65532625	0.7619862
belofte/noun	0.5346675	0.86656	0.9101091	0.8841813	0.6753789	0.68158954	0.76202065	0.9824275	0.761963	0.9614184	0.94249374	0.8135966	0.94856375	0.84401184	0.7760239	0.7078389	0.91683286	0.878656	0.8701577	0.5507767	0.90075165	0.8380315	0.75527275	0.6374762	0.8599599	0.89016235	0.81876266	0.9059316	0.81671107	0.6607425	0.86513364	0.8955976	0.87591255	0.8813292	0.8950144	0.67508626	0.8639193	0.8647397	0.9024093	0.9559371	1.0	0.97768795	0.8102207	0.85805047	0.7784135	0.9888967	0.70446694	0.9156195	0.814906	0.9237449	0.82961833	0.6971734	0.86644685	0.975613	0.99183387	0.5767578	0.7155708	0.9454012	0.93448794	0.804255	0.81298065	0.7976457	0.6849483	0.6857748	0.8718292	0.9827839	0.99938446	0.7972649	0.5440227	0.7677908	0.49639428	0.839016	0.88896334	0.8363463	0.8639996	0.9839302	0.8055976	0.74594843	0.6423639	0.9532194	0.7986102	0.9941346	0.86691344	0.90479326	0.8047044	0.78281724	0.7651141	0.85584843	0.9309989	0.55649567	0.64415896	0.0	0.850366	0.8225881	0.9442939	0.9999022	0.72596884	0.9000341	0.92863005	0.8860725	0.87439823	0.9639599	0.8084778	0.94101536	0.958525	0.82843685	0.950562	0.7756009	0.82673705	0.98169935	0.9912188	0.87957907	0.5925722	0.7073737	0.75330687	0.952188	0.97284657	0.9018784	0.7941449
status/noun	0.8500435	0.9196363	0.8593104	0.82867795	0.7680601	0.6412177	0.91382563	0.9820395	0.8583233	0.9417904	0.9736843	0.9406169	0.6778405	0.85238296	0.9433675	0.83855844	0.9892769	0.91844666	0.8810557	0.87462866	0.71045136	0.794389	0.84135693	0.8716614	0.60806787	0.88037014	0.8086738	0.7739255	0.680742	0.8660179	0.8942822	0.90516335	0.89083457	0.9348641	0.8555048	0.7408328	0.9079358	0.8006463	0.948658	0.984093	0.8388876	0.6149908	0.8643387	0.83548766	0.9077883	0.9791193	0.84308654	0.9118111	0.47849846	0.74740696	0.82254356	0.80166	0.98288405	0.9308302	0.94165844	0.83600664	0.7394612	0.95189625	0.6868615	0.94294596	0.84741825	0.9579657	0.6156724	0.8302388	0.95809275	0.8885296	0.98422205	0.7729956	0.88671166	0.8799506	0.85080326	0.8255043	0.95636165	0.87604904	0.71920377	0.6780553	0.8902048	0.92192274	0.8674975	0.8663162	0.98773193	0.9436378	0.7245327	0.47633076	0.81909955	0.908478	0.9293261	0.8560919	0.9742501	0.73692036	0.6150507	0.850366	0.0	0.7831766	0.89135385	0.9763152	0.792641	0.9071985	0.9849162	0.76172	0.72876155	0.9168265	0.8532599	0.94509655	0.9171436	0.8319504	0.8974759	0.95898676	0.93366575	0.85541785	0.894001	0.8681539	0.84040755	0.8796016	0.9212344	0.9647132	0.87011695	0.87528634	0.82894504
ervaring/noun	0.7929635	0.9578558	0.8662774	0.88886297	0.8479741	0.7888446	0.8590414	0.97257096	0.7942815	0.9998422	0.7134335	0.91058826	0.9901173	0.8727068	0.85824454	0.809753	0.87092453	0.90537447	0.89434224	0.8909828	1.0	0.8165277	0.70279574	0.7987401	0.87482727	0.8353226	0.8165816	0.896562	0.8869695	0.96424246	0.96223253	0.9242934	0.8145965	0.8807252	0.8077638	0.9548383	0.8531767	0.8041744	0.88151115	1.0	0.9257958	0.7479515	0.7597161	0.91633993	0.7590045	0.8830974	0.84997743	0.5270721	0.92183954	0.95376074	0.8726998	0.864881	0.89761454	0.9230333	0.7825019	0.77083915	0.80885553	0.9941098	0.7932029	0.6901516	0.9557186	0.94527984	0.8184201	0.75100327	0.9269614	0.9191212	0.9834626	0.91380316	0.9031926	0.8712003	0.9267829	0.9136082	0.93848956	0.94047666	0.8487393	0.88118446	0.88447165	0.96574366	0.89325255	0.9231478	0.92918056	0.9083034	0.7088838	0.9918576	0.83809614	0.67047656	0.69719285	0.8738436	0.9713559	0.91093457	0.93514955	0.8225881	0.7831766	0.0	0.95619565	0.9904365	0.73699206	0.8038634	0.525946	0.8378828	0.9109915	0.94781846	0.7130408	0.957409	0.86574996	0.8510629	0.9291496	0.9855691	0.92909753	0.92718935	0.90088344	0.8257706	0.8704601	0.8033468	0.8165104	0.86139274	0.99119896	0.9012662	0.7935977
menu/noun	0.9457871	0.9124795	0.9237964	0.82469237	0.91580325	0.93506247	0.9111517	0.9626566	0.9600784	1.0	0.93846697	0.8749534	0.9542201	0.7777788	0.9538749	0.9126267	0.94103986	0.9843866	0.8185722	0.93811005	0.9429067	0.9490236	0.9236565	0.88245296	0.951402	0.9782319	0.819341	0.93312645	0.9687021	0.9033981	0.9305908	0.95963067	0.9533737	0.94967675	0.9703944	0.9234881	0.8589506	0.95285493	0.9773585	0.99689263	0.962204	0.9848523	0.9151231	0.69992304	0.89876986	0.98168725	0.88555145	0.96295184	0.82946503	0.9583867	0.96199363	0.93379074	0.8331326	0.9594494	0.5372848	0.96052927	0.8970375	0.9180401	0.9296369	0.9548135	1.0	0.9246073	0.9494284	0.8619145	0.44458544	0.64881194	0.9904794	0.71280587	0.93201786	0.91071063	0.8313627	0.9145848	0.24430764	0.9794069	0.9054098	0.9726474	0.9292036	0.6808116	0.9506754	0.93716824	0.99494505	0.7806663	0.9201163	0.95406306	0.9083054	0.9005542	0.90558136	0.98677486	0.9981858	0.9722285	0.9401509	0.9442939	0.89135385	0.95619565	0.0	0.86419547	0.8660875	0.94963276	0.93727463	0.8964143	0.8428275	0.73850626	0.8408547	0.9715173	0.98074484	0.92301047	0.8770851	0.8638953	0.96056783	0.96575415	0.9125238	0.87106264	0.9394278	0.84484625	0.9854542	0.98972535	0.3579322	0.97108537	0.59457844
gestreken/adj	0.8530871	0.8881409	0.995502	0.71396554	0.71445525	0.95080715	0.8318275	0.8775798	0.8210715	0.9996232	0.88283753	0.8043755	0.9156749	0.87355846	0.9727357	0.6461977	0.846242	0.9864148	0.8168177	0.9401324	0.95835364	0.8996076	0.773358	0.83698064	0.81537783	0.99521196	0.8404645	0.92057747	0.795127	0.7305635	0.7896514	0.91759837	0.88563627	0.9161057	0.9212341	0.9110204	0.7670032	0.9108575	0.87203056	0.82786375	0.8033333	0.8409814	0.7806965	0.9450436	0.9004662	0.96954733	0.9570911	0.97035193	0.9075179	0.95691407	0.87183964	0.8936692	0.9623059	0.93052566	0.890521	0.8303942	0.7755475	0.87050617	0.8347676	0.94587463	1.0	0.8794341	0.84638274	0.7113353	0.8184163	0.9951525	0.6393998	0.8154553	0.96837515	0.7771207	0.91117465	0.6801262	0.99701726	0.9793796	0.7345439	0.9986805	0.6628807	0.92638505	0.7183563	0.9599223	0.9938333	0.7713429	0.9053457	0.95968926	0.6298764	0.8742512	0.7982372	0.95207757	0.9925343	0.9346971	0.99906766	0.9999022	0.9763152	0.9904365	0.86419547	0.0	0.7648668	0.9412996	0.7342756	0.9178598	0.9485406	0.9399298	0.7932144	0.9881869	0.9510981	0.72295856	0.86892104	0.9072035	0.95726794	0.98543507	0.99842095	0.92353654	0.9970233	0.7036357	0.9476923	0.9672012	0.9831111	0.9772047	0.8058986
sfeer/noun	0.6463506	0.8398138	0.83064884	0.65828747	0.49219215	0.7007241	0.462996	0.9622952	0.571826	0.9355757	0.82958263	0.6393605	0.937822	0.80281186	0.94805825	0.48502642	0.73587507	0.81691915	0.56241953	0.6704916	0.98758966	0.60701466	0.5648427	0.46517223	0.8163346	0.97438747	0.462411	0.87946904	0.74729663	0.6432073	0.7093544	0.7159759	0.87339854	0.7738216	0.7590949	0.7028283	0.7402885	0.64846945	0.64512163	0.8009558	0.71948355	0.6707623	0.53759515	0.7455956	0.718302	0.86330456	0.56107086	0.77225876	0.7797294	0.9012019	0.6549143	0.8080778	0.91976976	0.9676125	0.9219289	0.55841887	0.35166037	0.6556374	0.72768575	0.55662346	0.97139186	0.54835653	0.44904315	0.32784325	0.69922805	0.8952013	0.95107025	0.7588977	0.554182	0.53318316	0.6383176	0.42219067	0.86031884	0.979748	0.4454978	0.94383466	0.3662842	0.6805872	0.59121454	0.831841	0.93302035	0.7734673	0.5046555	0.9594051	0.38165444	0.390728	0.63671756	0.96544516	0.85848546	0.827049	0.8807458	0.72596884	0.792641	0.73699206	0.8660875	0.7648668	0.0	0.85124385	0.7180224	0.78741723	0.8581359	0.84624857	0.58138454	0.7785725	0.59053797	0.44487107	0.6906889	0.66334534	0.6911701	0.906087	0.94060594	0.7902873	0.670179	0.32563472	0.8432481	0.7993289	0.9550657	0.9839718	0.58390594
interventie/noun	0.71106005	0.9919404	0.80072176	0.8563213	0.8360005	0.8716174	0.81977904	0.9674326	0.76500404	1.0	0.9833063	0.9727112	0.8823925	0.8854232	0.973677	0.857998	0.9022579	0.93393755	0.6978396	0.91093004	0.8062727	0.8975146	0.84560585	0.9026635	0.9331239	0.74789286	0.8688576	0.95218664	0.95618415	0.9434941	0.96223736	0.9006524	0.7457994	0.90020496	0.7682654	0.8863524	0.8327794	0.7405532	0.7351167	0.90705615	0.97539634	0.97719824	0.84895813	0.87105465	0.84837043	0.89717364	0.8668478	0.9321637	0.8735455	0.982545	0.8283163	0.79879665	0.94667095	0.78920805	0.9097603	0.82907355	0.85556376	0.9707179	0.97486377	0.9555065	0.8764678	0.95913404	0.90997946	0.8533518	0.8714921	0.97822833	0.9933819	0.84033763	0.93037546	0.9154831	0.9349707	0.8875963	0.9257423	0.73058295	0.76094335	0.95479363	0.9200764	0.92457026	0.7939679	0.9308739	0.97654486	0.917189	0.8673221	0.8798489	0.8877062	0.8901947	0.91563284	0.8099142	0.88294786	0.6756102	0.79032135	0.9000341	0.9071985	0.8038634	0.94963276	0.9412996	0.85124385	0.0	0.89808214	0.8927618	0.97395486	0.92979646	0.8704474	0.92858595	0.8704126	0.9292476	0.9124054	0.92229927	0.7798317	0.8888416	0.90736425	0.81664836	0.9446938	0.9109226	0.99141103	0.84777135	0.9439958	0.71924883	0.8362122
naar/adj	0.8159248	0.85090744	0.6876037	0.66206014	0.63872397	0.8384834	0.71540487	0.85187423	0.8272176	0.9998747	0.6210468	0.75428385	0.9674669	0.8402407	0.96545845	0.71642	0.6296729	0.7921642	0.7321581	0.94185436	0.96501464	0.85058814	0.8091961	0.68584347	0.939731	0.95146966	0.6810322	0.79894733	0.95362955	0.91623795	0.81541634	0.8059628	0.7759029	0.7804119	0.81361485	0.84473956	0.71046233	0.81286275	0.8259654	0.9767316	0.86020595	0.88275933	0.6586247	0.96229815	0.7278122	0.8821911	0.69179296	0.7001351	0.8200209	0.96300024	0.90753984	0.9375456	0.93457395	0.79068017	0.8586277	0.73962975	0.68367434	0.90712243	0.87690556	0.64601105	0.90297616	0.7965766	0.8524348	0.7534039	0.828963	0.95825124	0.73884934	0.7980135	0.8887943	0.7671261	0.8956181	0.7834747	0.8983998	0.9473162	0.75133586	0.9979223	0.7314014	0.88452095	0.85920775	0.9199355	0.9470219	0.9274187	0.6826782	0.99409616	0.79422164	0.6295544	0.8124321	0.94330704	0.9449247	0.95261014	0.95485115	0.92863005	0.9849162	0.525946	0.93727463	0.7342756	0.7180224	0.89808214	0.0	0.8879187	0.86936533	0.9010993	0.6791844	0.8613546	0.83920884	0.77886695	0.771252	0.94471693	0.8710946	0.9238145	0.99403346	0.7503272	0.8339348	0.6759987	0.8938241	0.71684587	0.9581709	0.9090998	0.7401594
geschenk/noun	0.7372464	0.8191496	0.93102837	0.64867723	0.8260277	0.79222596	0.7656145	0.99059486	0.8467484	0.94757146	0.9893788	0.86797506	0.37201113	0.8963855	0.9492978	0.8732586	0.87112534	0.8226365	0.8103841	0.9266981	0.97155297	0.8205239	0.9160671	0.7403445	0.9130772	0.954614	0.83830947	0.8823723	0.8741622	0.86740386	0.91796595	0.81254923	0.7514021	0.9773095	0.55239177	0.80373263	0.87240046	0.84918725	0.72957695	0.91240495	0.96361274	0.9815532	0.71117604	0.9896585	0.7514231	0.7366488	0.82644767	0.8251847	0.7242271	0.5186125	0.94456434	0.78535885	0.9416773	0.87496054	0.8729812	0.82531744	0.79294217	0.88357306	0.77471095	0.90605456	0.7442628	0.8899119	0.8996665	0.81435144	0.78951776	0.95217246	0.96367705	0.8818087	0.9039682	0.8504499	0.9124285	0.94331825	0.8847399	0.95160806	0.91586345	0.4404012	0.83611953	0.9239592	0.927269	0.6617323	0.7636029	0.70691407	0.755213	0.5317303	0.9655037	0.7296814	0.84241307	0.91050285	0.85167295	0.820251	0.67514056	0.8860725	0.76172	0.8378828	0.8964143	0.9178598	0.78741723	0.8927618	0.8879187	0.0	0.805521	0.8814867	0.8754281	0.8641356	0.78085804	0.93525857	0.87505543	0.9862453	0.7549031	0.95968777	0.74560654	0.9318788	0.8265263	0.749788	0.89447343	0.8534431	0.9239344	0.98654175	0.7485993
